id,loan_amnt,issue_d,term,int_rate,grade,sub_grade,emp_title,verification_status,home_ownership,annual_inc,loan_status,purpose,desc,addr_state,dti,fico_range_low,fico_range_high,hardship_flag,mths_since_last_delinq
136310396,19600.0,Jul-2018, 60 months,29.69,F,F2,registered nurse,Verified,OWN,65000.0,Current,debt_consolidation,,AL,10.16,665.0,669.0,N,67.0
137387669,15000.0,Jul-2018, 60 months,20.89,D,D4,program manager,Source Verified,RENT,86000.0,Current,debt_consolidation,,CT,10.01,715.0,719.0,N,74.0
40443432,2075.0,Feb-2015, 36 months,25.8,G,G1,porter ,Not Verified,RENT,45000.0,Fully Paid,other,,NY,22.8,660.0,664.0,N,80.0
136020964,20000.0,Jul-2018, 60 months,18.45,D,D2,v.p. operationa and engineering,Not Verified,OWN,131100.0,Current,other,,NY,10.83,705.0,709.0,N,9.0
91434642,4100.0,Oct-2016, 36 months,22.74,E,E1,client services representative,Source Verified,RENT,22880.0,Charged Off,other,,SC,18.57,670.0,674.0,N,13.0
74816056,15000.0,Mar-2016, 36 months,9.16,B,B2,industrial engineer,Verified,RENT,59000.0,Fully Paid,debt_consolidation,,AR,13.28,670.0,674.0,N,6.0
40422935,18000.0,Feb-2015, 36 months,9.49,B,B2,manager,Verified,OWN,37000.0,Fully Paid,debt_consolidation,,TX,20.73,725.0,729.0,N,33.0
135346116,20000.0,Jun-2018, 60 months,11.05,B,B4,bartender,Source Verified,RENT,55000.0,Current,credit_card,,NY,19.07,700.0,704.0,N,
44249667,15000.0,Apr-2015, 36 months,16.55,D,D2,sales ,Not Verified,MORTGAGE,55000.0,Fully Paid,debt_consolidation,,VA,32.27,685.0,689.0,N,
5706593,14900.0,Jun-2013, 36 months,16.29,C,C4,new york university,Not Verified,RENT,125000.0,Fully Paid,debt_consolidation,,NY,4.71,675.0,679.0,N,
69443361,15550.0,Jan-2016, 60 months,26.06,F,F5,analsyt,Source Verified,MORTGAGE,52500.0,Fully Paid,debt_consolidation,,MO,37.71,660.0,664.0,N,23.0
142758669,4000.0,Oct-2018, 36 months,7.21,A,A3,valve assembly,Source Verified,OWN,25000.0,Current,debt_consolidation,,MO,4.85,800.0,804.0,N,
71120750,20000.0,Feb-2016, 36 months,13.67,C,C3,registered nurse,Verified,OWN,70000.0,Fully Paid,credit_card,,FL,32.57,690.0,694.0,N,
16962646,15000.0,May-2014, 36 months,12.99,C,C1,technitian,Not Verified,MORTGAGE,80000.0,Fully Paid,credit_card,,MD,19.45,665.0,669.0,N,20.0
430908,7800.0,Aug-2009, 36 months,13.79,C,C5,harbour club,Not Verified,RENT,34000.0,Charged Off,debt_consolidation,I would like to pay a lower interest rate on my credit card debt.  My husband and I have worked hard to get our finances under control over the past 5 years and feel this will help in accomplishing our goal of being debt free by 2012.   I have a good credit history with a decent income.  I do not paying housing costs because I manage an apartment community and have been for almost 6 years.  I am a good candidate for this loan because I pay all of my bills on time and pay at least 3 times the minimum balance on my credit card balances.  Thank you so much for your help!,OH,21.18,670.0,674.0,N,55.0
4167040,25000.0,Apr-2013, 60 months,17.77,D,D1,city of cincinnati fire dept,Verified,MORTGAGE,78000.0,Fully Paid,credit_card,,OH,20.75,705.0,709.0,N,
77902062,18000.0,May-2016, 60 months,13.67,C,C3,office manager,Verified,RENT,56000.0,Charged Off,debt_consolidation,,GA,22.39,680.0,684.0,N,49.0
140289412,40000.0,Sep-2018, 36 months,6.67,A,A2,training specialist ,Source Verified,MORTGAGE,90000.0,Current,debt_consolidation,,VA,21.19,755.0,759.0,N,
33140389,15000.0,Nov-2014, 36 months,7.12,A,A3,requirements officer,Source Verified,MORTGAGE,100500.0,Fully Paid,home_improvement,,MI,28.39,685.0,689.0,N,41.0
46673058,8000.0,Apr-2015, 36 months,10.99,B,B4,solutions architect,Source Verified,MORTGAGE,113448.0,Charged Off,debt_consolidation,,GA,21.57,695.0,699.0,N,32.0
113557188,18000.0,Aug-2017, 60 months,16.02,C,C5,senior security analyst,Verified,OWN,110000.0,Fully Paid,debt_consolidation,,WI,14.6,710.0,714.0,N,50.0
57174354,14000.0,Jul-2015, 36 months,9.17,B,B2,teacher,Not Verified,OWN,50032.0,Charged Off,debt_consolidation,,OK,5.56,730.0,734.0,N,28.0
794229,35000.0,Oct-2015, 60 months,14.65,C,C5,sr. mgr talent management,Source Verified,MORTGAGE,150000.0,Fully Paid,home_improvement,,GA,22.06,665.0,669.0,N,
126598787,8000.0,Jan-2018, 36 months,9.44,B,B1,supervisor ,Source Verified,MORTGAGE,66000.0,Current,debt_consolidation,,OR,11.62,660.0,664.0,N,
43235804,20000.0,Mar-2015, 60 months,12.69,C,C2,registered nurse,Source Verified,OWN,76000.0,Fully Paid,credit_card,,FL,24.29,675.0,679.0,N,
34863964,7000.0,Nov-2014, 36 months,10.49,B,B3,supervisor,Not Verified,MORTGAGE,65000.0,Fully Paid,debt_consolidation,,PA,13.96,695.0,699.0,N,43.0
67516066,22000.0,Dec-2015, 60 months,9.17,B,B2,brewing tech,Not Verified,MORTGAGE,110000.0,Fully Paid,debt_consolidation,,GA,25.02,725.0,729.0,N,
75457514,21600.0,Mar-2016, 36 months,13.67,C,C3,aircraft mechanic,Not Verified,OWN,84000.0,Fully Paid,debt_consolidation,,UT,30.36,690.0,694.0,N,16.0
44895178,3000.0,Apr-2015, 36 months,13.33,C,C3,inspector,Not Verified,MORTGAGE,35000.0,Fully Paid,debt_consolidation,,PA,33.85,680.0,684.0,N,
48746049,4475.0,May-2015, 36 months,15.61,D,D1,crain operator,Not Verified,RENT,46000.0,Fully Paid,debt_consolidation,,OH,20.53,665.0,669.0,N,
88452585,5000.0,Aug-2016, 36 months,5.32,A,A1,accountant ,Source Verified,RENT,63000.0,Fully Paid,debt_consolidation,,NJ,9.35,770.0,774.0,N,
135551861,18000.0,Jun-2018, 60 months,7.46,A,A4,service manager,Verified,MORTGAGE,110000.0,Current,debt_consolidation,,MA,14.61,820.0,824.0,N,
9796280,18000.0,Dec-2013, 36 months,7.9,A,A4,chief engineer,Not Verified,MORTGAGE,115000.0,Fully Paid,credit_card,,NC,13.49,665.0,669.0,N,14.0
134965816,21575.0,Jul-2018, 60 months,10.08,B,B1,purchasing analyst,Not Verified,OWN,105000.0,Current,debt_consolidation,,MI,18.97,720.0,724.0,N,39.0
71915985,18150.0,Feb-2016, 60 months,28.34,G,G3,production manager,Verified,MORTGAGE,44152.0,Charged Off,small_business,,IL,4.24,720.0,724.0,N,7.0
5025651,16000.0,May-2013, 60 months,11.14,B,B2,the nature conservancy,Verified,RENT,49000.0,Fully Paid,debt_consolidation,,AR,19.35,760.0,764.0,N,
25677392,35000.0,Aug-2014, 36 months,16.29,D,D2,rn,Verified,MORTGAGE,80000.0,Fully Paid,debt_consolidation,,CA,5.43,690.0,694.0,N,20.0
140369632,20000.0,Sep-2018, 36 months,6.67,A,A2,registered nurse,Source Verified,OWN,50000.0,Current,debt_consolidation,,GA,25.13,710.0,714.0,N,
15810803,8000.0,May-2014, 36 months,12.99,C,C1,logistics,Verified,MORTGAGE,68000.0,Fully Paid,home_improvement,,NC,1.55,745.0,749.0,N,28.0
3784671,7925.0,Apr-2013, 36 months,14.33,C,C1,champps ,Source Verified,OWN,40000.0,Fully Paid,credit_card,,MI,16.41,685.0,689.0,N,59.0
68384913,18225.0,Dec-2015, 60 months,28.99,G,G5,it manager,Verified,RENT,50000.0,Charged Off,small_business,,NC,20.91,670.0,674.0,N,44.0
36301889,28000.0,Dec-2014, 36 months,6.49,A,A2,forensic chemist,Source Verified,MORTGAGE,95000.0,Fully Paid,home_improvement,,GA,15.72,795.0,799.0,N,
132060336,18000.0,Apr-2018, 60 months,26.77,E,E5,program manager ,Verified,RENT,70000.0,Current,other,,FL,6.99,700.0,704.0,N,58.0
88724004,10000.0,Aug-2016, 36 months,14.49,C,C4,resident care coordinator,Not Verified,RENT,38400.0,Current,debt_consolidation,,OR,5.84,685.0,689.0,N,
48584225,11925.0,May-2015, 60 months,18.25,E,E1,paralegal,Source Verified,MORTGAGE,40000.0,Fully Paid,other,,TX,14.94,700.0,704.0,N,
131276324,20000.0,Apr-2018, 36 months,11.98,B,B5,registered nurse,Not Verified,OWN,109000.0,Current,debt_consolidation,,NY,16.16,695.0,699.0,N,17.0
59242270,14000.0,Sep-2015, 60 months,10.99,B,B4,teacher,Not Verified,RENT,68000.0,Fully Paid,debt_consolidation,,PA,17.17,695.0,699.0,N,6.0
59382171,16800.0,Sep-2015, 60 months,17.57,D,D4,service manager/ shipping & receiving,Verified,RENT,48000.0,Fully Paid,medical,,IL,9.1,720.0,724.0,N,
119965381,20000.0,Sep-2017, 36 months,10.91,B,B4,nurse,Not Verified,OWN,60000.0,Current,major_purchase,,WA,9.34,675.0,679.0,N,48.0
113203246,32000.0,Jul-2017, 60 months,10.42,B,B3,financial advisor,Verified,MORTGAGE,130000.0,Fully Paid,debt_consolidation,,NC,26.6,690.0,694.0,N,26.0
127521390,28000.0,Jan-2018, 36 months,9.44,B,B1,therapist,Source Verified,MORTGAGE,100000.0,Current,credit_card,,CA,9.86,700.0,704.0,N,75.0
5595198,11000.0,Jun-2013, 36 months,18.49,D,D2,stitch it,Source Verified,RENT,65000.0,Fully Paid,debt_consolidation,  Borrower added on 05/28/13 > Debt Consolidation Loan<br>,MN,10.6,710.0,714.0,N,
61364317,8000.0,Oct-2015, 36 months,6.89,A,A3,qa,Not Verified,MORTGAGE,83000.0,Fully Paid,debt_consolidation,,NV,22.83,685.0,689.0,N,19.0
88402029,18000.0,Sep-2016, 60 months,9.49,B,B2,director of tennis,Source Verified,MORTGAGE,150000.0,Current,debt_consolidation,,PA,11.15,715.0,719.0,N,
92835443,13125.0,Nov-2016, 60 months,8.24,B,B1,human resources manager,Not Verified,MORTGAGE,82814.0,Current,credit_card,,MN,29.49,710.0,714.0,N,
67505316,21775.0,Dec-2015, 36 months,17.86,D,D5,chair,Source Verified,MORTGAGE,150000.0,Fully Paid,small_business,,DE,3.84,670.0,674.0,N,48.0
58622950,10000.0,Aug-2015, 36 months,9.17,B,B2,captain,Source Verified,RENT,138000.0,Fully Paid,debt_consolidation,,NJ,2.71,685.0,689.0,N,
109316784,8400.0,May-2017, 36 months,9.44,B,B1,network & system administratore,Source Verified,RENT,50000.0,Current,debt_consolidation,,MN,8.26,675.0,679.0,N,12.0
100137221,1850.0,Mar-2017, 36 months,11.49,B,B5,it trainer & communications coordinator,Verified,RENT,53500.0,Fully Paid,debt_consolidation,,OH,9.96,705.0,709.0,N,
33190563,24000.0,Nov-2014, 60 months,8.67,B,B1,database administrator,Source Verified,MORTGAGE,90000.0,Fully Paid,credit_card,,TN,3.08,735.0,739.0,N,
131803042,16000.0,May-2018, 36 months,9.92,B,B2,nurse,Source Verified,MORTGAGE,78000.0,Current,major_purchase,,NM,10.24,670.0,674.0,N,15.0
61018535,16000.0,Oct-2015, 60 months,9.99,B,B3,office nurse/paramedic,Not Verified,MORTGAGE,110000.0,Current,debt_consolidation,,MO,19.94,690.0,694.0,N,
2275903,8975.0,Dec-2012, 36 months,13.11,B,B4,the punta gorda fitness & tennis club,Not Verified,OWN,26500.0,Fully Paid,debt_consolidation,"  Borrower added on 11/29/12 > I own my home with no mortgage or line of credit attached.  Monthly utilities currently run appox. $200, insurance is about $120 monthly and taxes with my homesteading status is about $1200 per year. I Plan to consolidate 3 credit cards, daughters braces, hospital bill and water system for my home.<br>",FL,27.5,675.0,679.0,N,56.0
88644948,35000.0,Aug-2016, 36 months,15.59,C,C5,logistician,Verified,MORTGAGE,80000.0,Fully Paid,credit_card,,NC,23.36,665.0,669.0,N,11.0
96449792,20000.0,Jan-2017, 36 months,14.99,C,C4,warehouse ,Not Verified,RENT,83000.0,Charged Off,debt_consolidation,,CA,29.15,690.0,694.0,N,47.0
143997642,5000.0,Nov-2018, 36 months,14.47,C,C2,mantenimiento,Source Verified,MORTGAGE,60000.0,Current,vacation,,FL,10.28,705.0,709.0,N,36.0
52026580,3000.0,Jun-2015, 36 months,12.29,C,C1,asst. vp,Verified,MORTGAGE,46500.0,Fully Paid,other,,MD,16.36,770.0,774.0,N,
97423844,30000.0,Feb-2017, 60 months,15.99,C,C5,program specialist ,Verified,MORTGAGE,103686.0,Current,debt_consolidation,,CA,24.28,670.0,674.0,N,76.0
1423202,12000.0,Aug-2012, 36 months,14.33,C,C1,path,Not Verified,RENT,55500.0,Fully Paid,debt_consolidation,"  Borrower added on 07/25/12 > Hi,  I am interested in this loan to simply consolidate my debt.  I would like to have the ease of making one payment to one entity each month.<br>Thanks for your interest!<br>",WA,17.29,670.0,674.0,N,
111816546,18000.0,Jun-2017, 36 months,16.02,C,C5,support services manager,Verified,OWN,65000.0,Current,debt_consolidation,,ND,27.84,680.0,684.0,N,60.0
109092304,16000.0,Jun-2017, 36 months,7.35,A,A4,registered nurse,Not Verified,MORTGAGE,90000.0,Fully Paid,home_improvement,,PA,20.72,825.0,829.0,N,
28713911,10000.0,Oct-2014, 60 months,13.35,C,C2,maintenance,Not Verified,MORTGAGE,55000.0,Current,debt_consolidation,,WV,22.95,675.0,679.0,N,1.0
55100420,14000.0,Jul-2015, 36 months,13.99,C,C4,teacher,Not Verified,MORTGAGE,87000.0,Fully Paid,credit_card,,NY,16.84,670.0,674.0,N,36.0
96936667,14500.0,Jan-2017, 36 months,15.99,C,C5,software developer,Source Verified,OWN,74200.0,Fully Paid,debt_consolidation,,CA,23.63,665.0,669.0,N,
140650545,10000.0,Oct-2018, 60 months,7.21,A,A3,foreman,Source Verified,MORTGAGE,54000.0,Current,debt_consolidation,,MI,17.2,665.0,669.0,N,27.0
57304652,18000.0,Aug-2015, 36 months,7.89,A,A5,mechanical engineer,Not Verified,MORTGAGE,130000.0,Charged Off,credit_card,,NH,16.38,710.0,714.0,N,
95043713,18725.0,Dec-2016, 60 months,21.49,D,D5,administrator,Not Verified,OWN,65000.0,Fully Paid,major_purchase,,TX,3.57,695.0,699.0,N,8.0
68528446,10000.0,Jan-2016, 36 months,14.85,C,C5,development director,Source Verified,RENT,92000.0,Fully Paid,debt_consolidation,,FL,23.51,660.0,664.0,N,55.0
25456907,18825.0,Sep-2014, 36 months,20.99,E,E4,teacher,Verified,MORTGAGE,45000.0,Fully Paid,credit_card,,TX,34.83,660.0,664.0,N,2.0
111751518,15000.0,Jun-2017, 60 months,10.42,B,B3,sales and engineering assistant manager,Source Verified,RENT,62000.0,Current,debt_consolidation,,KY,8.07,695.0,699.0,N,47.0
121263772,7125.0,Oct-2017, 36 months,16.02,C,C5,accountant,Not Verified,RENT,110000.0,Current,debt_consolidation,,MO,11.92,660.0,664.0,N,
49893529,3200.0,May-2015, 36 months,12.29,C,C1,recreation programmer,Not Verified,MORTGAGE,56000.0,Charged Off,other,,WI,13.84,660.0,664.0,N,16.0
65303951,20000.0,Nov-2015, 36 months,10.99,B,B4,waiter,Not Verified,RENT,80000.0,Charged Off,credit_card,,NY,11.57,660.0,664.0,N,
48040611,15400.0,May-2015, 36 months,6.92,A,A4,senior supplier quality engineer,Not Verified,RENT,90000.0,Fully Paid,debt_consolidation,,FL,14.36,680.0,684.0,N,
145312371,10600.0,Dec-2018, 36 months,10.33,B,B1,train operator ,Source Verified,RENT,80000.0,Current,debt_consolidation,,NY,9.81,665.0,669.0,N,69.0
144665739,28000.0,Dec-2018, 60 months,10.33,B,B1,mechanic ,Not Verified,MORTGAGE,50000.0,Current,other,,GA,20.88,755.0,759.0,N,
14698105,18000.0,Apr-2014, 60 months,11.99,B,B3,manager-business analysis,Verified,MORTGAGE,90000.0,Fully Paid,credit_card,,CA,23.12,740.0,744.0,N,
65373533,18000.0,Nov-2015, 36 months,9.99,B,B3,operator,Verified,MORTGAGE,95000.0,Fully Paid,credit_card,,TX,22.2,690.0,694.0,N,
27832037,9600.0,Sep-2014, 36 months,11.67,B,B4,vfx producer,Source Verified,RENT,100000.0,Fully Paid,other,,CA,7.18,690.0,694.0,N,
141411167,6000.0,Oct-2018, 36 months,19.92,D,D3,bank sales and service representative,Not Verified,OWN,32000.0,Current,home_improvement,,NC,11.82,745.0,749.0,N,
3098048,24000.0,Jan-2013, 60 months,10.16,B,B1,allergan,Verified,MORTGAGE,195000.0,Fully Paid,credit_card,"  Borrower added on 01/10/13 > I have never missed a payment of any kind (mortgages, autos, or credit cards) for almost 25 years. I am looking to consolidate credit card debt and will be debt-free when my loan is paid off.  This loan will allow me to pay off higher interest loans, while still having a lower monthly payment.<br>",CA,30.34,710.0,714.0,N,
8045072,16500.0,Nov-2013, 36 months,10.99,B,B2,training nco,Source Verified,MORTGAGE,60000.0,Fully Paid,debt_consolidation,,TN,22.7,690.0,694.0,N,11.0
486669,4800.0,Feb-2010, 36 months,9.88,B,B1,lifestyle family fitness,Not Verified,RENT,52000.0,Fully Paid,major_purchase,"  Borrower added on 02/18/10 > my revolving credit is from a suzuki motorcycle loan that happens to be a low revolving account, not from normal credit cards<br/> Borrower added on 02/19/10 > no kids, no wife, no child support, no alimony, own my truck<br/>",FL,11.28,720.0,724.0,N,
124052135,34000.0,Nov-2017, 60 months,15.05,C,C4,lead driver,Source Verified,MORTGAGE,106000.0,Charged Off,debt_consolidation,,CA,23.89,690.0,694.0,N,
40963334,20000.0,Feb-2015, 36 months,9.99,B,B3,superintendent ,Verified,MORTGAGE,121000.0,Charged Off,credit_card,,AZ,21.29,695.0,699.0,N,23.0
129829951,10800.0,Mar-2018, 60 months,14.07,C,C3,owner,Not Verified,MORTGAGE,72000.0,Current,debt_consolidation,,CA,21.78,710.0,714.0,N,31.0
9845393,16000.0,Dec-2013, 36 months,11.99,B,B3,registered nurse,Not Verified,MORTGAGE,150000.0,Fully Paid,debt_consolidation,,CA,2.78,685.0,689.0,N,55.0
124950227,30000.0,Nov-2017, 36 months,20.0,D,D4,process tech,Not Verified,RENT,90000.0,Current,debt_consolidation,,IN,24.41,680.0,684.0,N,
11708363,15500.0,Feb-2014, 60 months,13.98,C,C1,marketing coordinator,Source Verified,RENT,53000.0,Charged Off,debt_consolidation,"  Borrower added on 02/13/14 > My loan is for an accumulation of debt that occurred from over 2 years of being out of work due to a serious family illness. I am now building back my career, taking it in a slightly different direction, and kind of starting from scratch. It's an adventure to say the least!<br>",NY,18.85,675.0,679.0,N,
69942429,12800.0,Jan-2016, 60 months,19.48,E,E2,operations manager,Not Verified,MORTGAGE,85000.0,Charged Off,debt_consolidation,,NJ,19.31,695.0,699.0,N,
60035769,6000.0,Sep-2015, 36 months,6.24,A,A2,attorney,Source Verified,MORTGAGE,230000.0,Fully Paid,car,,TX,15.21,730.0,734.0,N,68.0
34944058,22000.0,Nov-2014, 60 months,11.99,B,B5,analyst,Source Verified,RENT,95000.0,Fully Paid,debt_consolidation,,MD,14.36,660.0,664.0,N,14.0
142066536,40000.0,Nov-2018, 60 months,10.08,B,B1,technician,Not Verified,MORTGAGE,120000.0,Current,debt_consolidation,,TX,19.02,665.0,669.0,N,74.0
114802871,14000.0,Aug-2017, 60 months,17.09,D,D1,teacher,Not Verified,MORTGAGE,60000.0,Current,debt_consolidation,,NY,15.7,660.0,664.0,N,5.0
67346930,20000.0,Dec-2015, 36 months,5.32,A,A1,accountant ii,Not Verified,RENT,65000.0,Fully Paid,credit_card,,TX,16.51,715.0,719.0,N,
96767460,30000.0,Jan-2017, 36 months,7.24,A,A3,assistant district attorney,Source Verified,MORTGAGE,149000.0,Current,debt_consolidation,,LA,14.32,735.0,739.0,N,
74995616,20000.0,Mar-2016, 60 months,14.46,C,C4,registered nurse,Not Verified,OWN,115000.0,Current,home_improvement,,NE,24.48,660.0,664.0,N,15.0
1111860,7200.0,Feb-2012, 36 months,11.71,B,B3,jcg technologies,Verified,RENT,60000.0,Fully Paid,debt_consolidation,,NJ,11.42,690.0,694.0,N,
8775622,18000.0,Dec-2013, 60 months,14.98,C,C3,account manager,Verified,RENT,78000.0,Fully Paid,debt_consolidation,"  Borrower added on 12/09/13 > I'm looking to take control of my current financial situation, and make sure I'm setting myself up for future success, not just slowly paying off credit cards. Over the past two years I've become much more invested in financial outlook, and know now is the time to start thinking strategically.<br>",MA,13.54,695.0,699.0,N,
96765603,8000.0,Jan-2017, 36 months,8.24,B,B1,pipefitter,Not Verified,MORTGAGE,80000.0,Fully Paid,debt_consolidation,,IN,21.81,715.0,719.0,N,
21301634,2500.0,Jul-2014, 36 months,11.67,B,B4,program director l,Not Verified,OWN,52000.0,Fully Paid,debt_consolidation,,HI,27.42,670.0,674.0,N,27.0
121431978,12000.0,Oct-2017, 36 months,5.32,A,A1,director of ticket operations,Not Verified,RENT,57000.0,Current,debt_consolidation,,FL,17.24,795.0,799.0,N,
45059319,9000.0,Apr-2015, 36 months,11.53,B,B5,collection prep,Verified,RENT,42000.0,Fully Paid,debt_consolidation,,WY,14.03,700.0,704.0,N,25.0
29033283,15000.0,Oct-2014, 60 months,14.99,C,C5,transportation specialist,Source Verified,RENT,35000.0,Fully Paid,debt_consolidation,,CA,36.76,670.0,674.0,N,47.0
88152729,18000.0,Aug-2016, 36 months,13.99,C,C3,manager,Verified,OWN,114000.0,Charged Off,home_improvement,,CA,1.9,770.0,774.0,N,
109092827,16000.0,May-2017, 36 months,19.03,D,D3,teacher,Source Verified,RENT,109842.0,Current,debt_consolidation,,GA,19.03,660.0,664.0,N,
79163826,24000.0,Jun-2016, 36 months,9.16,B,B2,financial consultant,Source Verified,MORTGAGE,120000.0,Late (31-120 days),debt_consolidation,,MI,19.1,660.0,664.0,N,10.0
88194491,12000.0,Aug-2016, 60 months,25.29,E,E5,phlebotomist ,Source Verified,RENT,40000.0,Charged Off,major_purchase,,IL,12.21,695.0,699.0,N,
103107869,12000.0,Mar-2017, 36 months,11.44,B,B4,"director of programming, honors college",Source Verified,RENT,60000.0,Current,other,,TX,29.82,680.0,684.0,N,26.0
92542190,10000.0,Nov-2016, 60 months,11.44,B,B4,senior programmer - team lead,Verified,MORTGAGE,70000.0,Current,debt_consolidation,,KY,39.0,700.0,704.0,N,
76151474,15000.0,Mar-2016, 36 months,5.32,A,A1,senior engineer,Not Verified,RENT,87000.0,Fully Paid,credit_card,,PA,11.36,765.0,769.0,N,
123967406,25000.0,Nov-2017, 36 months,7.35,A,A4,vp business development ,Verified,OWN,153000.0,Current,credit_card,,TN,20.9,735.0,739.0,N,41.0
3487046,16000.0,Mar-2013, 60 months,17.27,C,C5,rbc wealth management,Verified,MORTGAGE,78839.0,Fully Paid,debt_consolidation,  Borrower added on 02/27/13 > I plan to use the funds to consolidate credit card debt and pay it off faster.<br>,FL,30.44,675.0,679.0,N,13.0
