Height (Inches),Height (cm),Weight (Pounds)
70.74595,179.69471299999998,150.4723
64.55871,163.97912340000002,123.1474
66.43466,168.7440364,128.8558
71.88538,182.5888652,129.4843
67.35006,171.0691524,136.4792
67.26021,170.8409334,123.2473
69.42105,176.329467,131.1226
67.02923,170.2542442,118.0796
70.15598,178.1961892,143.471
68.16962,173.15083479999998,123.4292
69.33135,176.101629,118.6
68.82239,174.8088706,119.6967
70.70061,179.5795494,132.7463
63.01405,160.055687,116.679
70.79121,179.8096734,129.9765
70.10094,178.0563876,140.6238
67.68598,171.9223892,113.3493
70.44934,178.94132360000003,130.0917
68.47164,173.91796559999997,143.6588
69.22334,175.8272836,147.1708
69.05267,175.39378180000003,126.3728
69.22824,175.8397296,128.1722
69.30531,176.03548740000002,140.5582
67.3569,171.086526,114.6302
68.14178,173.0801212,133.9639
67.50705,171.46790700000003,127.7368
68.87072,174.93162880000003,139.0535
67.27839,170.8871106,134.3672
66.97126,170.1070004,116.9116
67.27037,170.8667398,121.5396
66.01214,167.6708356,116.2959
65.90324,167.3942296,117.2595
65.97601,167.57906540000002,115.5695
65.01385,165.13517900000002,117.3807
68.3634,173.643036,126.2682
66.71134,169.4468036,130.885
70.69657,179.56928779999998,120.929
70.69145,179.556283,134.6101
71.82796,182.4430184,136.3967
65.57821,166.5686534,112.8178
67.87092,172.3921368,141.7216
69.38038,176.2261652,135.5633
69.34518,176.1367572,139.0857
67.16737,170.6051198,134.124
68.26749,173.3994246,122.9496
67.82439,172.27395059999998,129.221
63.97761,162.5031294,114.6071
68.59532,174.2321128,135.5424
65.85937,167.2827998,131.0302
65.73705,166.972107,112.9266
68.55083,174.11910820000003,137.6187
66.17839,168.0931106,125.057
63.43905,161.135187,103.7247
64.61373,164.11887420000002,115.6394
64.14292,162.9230168,114.1789
64.25756,163.2142024,122.5431
67.52237,171.5068198,137.2828
66.64326,169.2738804,119.2689
68.4414,173.841156,129.9912
70.65253,179.4574262,114.6167
68.04596,172.83673839999997,113.3741
68.07645,172.91418299999998,115.4976
66.06383,167.8021282,119.0574
69.31688,176.0648752,138.3508
68.35005,173.609127,130.7714
68.11006,172.99955240000003,121.5984
67.60474,171.71603960000002,132.0105
65.64374,166.73509959999998,111.5052
69.18597,175.7323638,145.8104
70.15414,178.1915156,127.0499
68.92615,175.07242100000002,117.2627
71.21385,180.88317899999998,125.7487
70.58186,179.27792440000002,116.7541
69.20943,175.7919522,126.4311
68.11377,173.0089758,133.0339
67.54765,171.571031,130.4505
65.63714,166.71833560000002,130.5983
67.39903,171.19353619999998,143.0303
68.25314,173.3629756,120.4308
67.56373,171.61187420000002,130.1949
63.40403,161.0462362,138.8565
67.13774,170.52985959999998,114.4542
66.48756,168.8784024,135.5376
66.61374,169.19889960000003,123.9797
68.4256,173.801024,130.75
71.18574,180.8117796,143.5065
67.99548,172.7085192,104.9198
68.42032,173.7876128,129.021
67.75353,172.09396619999998,110.3398
68.99095,175.237013,135.43
66.73917,169.51749180000002,118.7027
73.15071,185.80280340000002,147.0571
66.71381,169.45307739999998,115.7718
67.26833,170.86155820000002,122.3568
69.68744,177.0060976,146.7596
71.24277,180.9566358,150.5403
67.21908,170.7364632,128.3988
67.04756,170.3008024,129.4247
68.03582,172.8109828,133.8249
66.73546,169.5080684,123.987
64.51386,163.86520439999998,145.7486
68.14688,173.0930752,109.3535
69.3206,176.074324,149.6076
68.78965,174.725711,136.5204
68.86876,174.9266504,136.3434
68.21886,173.27590440000003,131.5544
70.3612,178.717448,110.3731
65.26249,165.7667246,108.1267
69.42921,176.3501934,124.1743
65.74235,166.985569,129.9598
63.94659,162.4243386,130.0202
66.16987,168.07146980000002,127.7085
64.40661,163.59278940000002,114.9881
67.26361,170.8495694,111.7895
67.44707,171.3155578,130.3438
65.40338,166.1245852,102.6185
70.44362,178.92679479999998,129.8482
70.22944,178.3827776,138.4534
68.02875,172.793025,132.7304
66.88354,169.88419159999998,116.153
68.52738,174.05954519999997,108.5851
68.12687,173.0422498,127.3693
69.64371,176.89502339999999,137.753
66.28769,168.3707326,122.0997
67.5751,171.64075400000002,129.523
68.65998,174.3963492,123.6958
65.92461,167.4485094,120.7062
70.10254,178.06045160000002,139.5667
66.8777,169.869358,132.8097
70.26733,178.4790182,136.3759
65.16569,165.52085259999998,137.0949
67.89454,172.45213160000003,133.6111
67.6881,171.92777400000003,131.3197
63.98477,162.5213158,117.5309
73.2731,186.113674,120.6557
67.38426,171.1560204,148.594
69.40435,176.287049,143.1126
67.50653,171.4665862,114.2218
68.20742,173.2468468,126.5535
71.0084,180.361336,138.5358
66.08852,167.8648408,127.8555
67.10118,170.4369972,116.9214
68.0587,172.869098,108.7064
68.40527,173.7493858,141.2409
68.86958,174.9287332,126.5546
69.42117,176.3297718,140.9856
66.8765,169.86631,114.5692
67.38679,171.1624466,145.2286
69.73443,177.1254522,145.9757
67.22426,170.7496204,117.1126
67.8476,172.332904,128.6058
70.25478,178.4471412,132.2171
65.66468,166.7882872,132.7203
65.68942,166.8511268,120.1367
70.35956,178.7132824,140.5765
67.89833,172.46175820000002,117.8036
71.29145,181.080283,133.9801
68.07826,172.9187804,129.8407
67.88304,172.4229216,109.2468
65.7471,166.997634,129.3293
70.82378,179.8924012,136.3718
68.98715,175.227361,130.8191
68.20438,173.2391252,123.5732
69.0132,175.293528,142.563
65.20002,165.6080508,100.3488
65.63714,166.71833560000002,135.9242
69.41814,176.32207559999998,121.004
69.3546,176.160684,135.1652
69.87385,177.479579,128.9834
69.48099,176.4817146,123.9738
63.8773,162.248342,111.8653
67.05966,170.33153639999998,116.0247
66.56715,169.080561,130.2285
67.36107,171.0971178,116.0479
67.11625,170.47527499999998,111.0254
69.29711,176.0146594,135.6468
69.78731,177.25976740000002,133.3097
69.29322,176.00477880000003,129.2499
70.9491,180.210714,131.2845
66.63025,169.240835,129.8742
65.36933,166.0380982,132.5488
68.85029,174.8797366,120.5336
67.71967,172.00796179999998,123.9878
69.43243,176.3583722,137.2161
70.39465,178.802411,137.8235
68.07996,172.92309840000001,128.6478
68.71273,174.5303342,115.1458
67.11097,170.46186379999997,134.6806
65.95239,167.5190706,131.6371
66.32713,168.4709102,150.0352
68.22637,173.29497980000002,120.5216
70.70513,179.5910302,143.6464
67.97221,172.64941340000001,112.9209
69.24506,175.88245239999998,145.094
69.11257,175.54592780000002,129.4851
64.77694,164.53342759999998,114.4425
67.58057,171.6546478,117.4571
69.07466,175.44963639999997,130.3215
70.55491,179.2094714,145.2355
66.22396,168.20885840000003,109.8105
64.38465,163.53701099999998,109.9922
69.10443,175.52525219999998,130.7489
66.15927,168.0445458,144.2465
66.80091,169.6743114,112.0282
68.97519,175.19698259999998,128.6123
68.97731,175.2023674,133.5575
71.23152,180.9280608,142.6203
68.61435,174.280449,140.4561
62.37781,158.43963739999998,124.7478
66.18523,168.1104842,121.0028
68.24677,173.3467958,133.8376
68.39773,173.73023419999998,128.4398
69.75441,177.1762014,131.3891
67.40124,171.1991496,110.1077
66.15482,168.0332428,121.3213
67.53005,171.526327,146.2208
67.82452,172.2742808,132.4239
68.04693,172.83920220000002,132.7561
66.67182,169.3464228,107.1052
66.66155,169.32033700000002,127.8097
63.09378,160.2582012,126.804
67.74892,172.0822568,141.0813
70.21034,178.3342636,142.8787
64.37686,163.51722439999998,105.2929
71.11437,180.6304998,137.9506
67.62251,171.7611754,131.9704
67.05012,170.30730480000003,124.1539
67.02249,170.23712460000002,121.239
66.0373,167.734742,107.355
68.17467,173.16366180000003,119.334
68.12509,173.0377286,125.4845
67.9441,172.57801400000002,129.4576
65.23296,165.6917184,134.0644
66.99444,170.1658776,134.4277
69.08538,175.4768652,127.8524
68.18635,173.193329,121.5633
72.32435,183.703849,131.5309
68.13306,173.0579724,110.3872
66.18912,168.1203648,112.8697
69.37225,176.205515,124.8294
66.07944,167.84177760000003,134.7904
66.44596,168.7727384,118.9311
67.61141,171.73298140000003,113.2781
68.53111,174.0690194,131.2487
68.06372,172.8818488,123.56
68.76919,174.6737426,136.6776
71.16472,180.7583888,129.4277
70.48029,179.0199366,119.135
70.28214,178.5166356,134.233
70.8243,179.893722,149.1779
66.79418,169.6572172,137.4535
64.55907,163.98003780000002,112.1905
68.29073,173.4584542,127.4853
67.16584,170.6012336,110.988
68.85305,174.88674699999999,131.1517
68.67427,174.43264580000002,126.2711
70.50813,179.0906502,129.325
69.12074,175.5666796,131.7384
69.05772,175.40660880000001,142.9574
68.48742,173.9580468,130.3869
66.55005,169.037127,113.3649
66.25859,168.2968186,125.5129
67.67373,171.89127420000003,137.0173
66.59621,169.1543734,115.5486
68.5454,174.10531600000002,122.0308
68.01326,172.7536804,136.465
71.39722,181.3489388,145.4316
65.66147,166.7801338,113.4022
69.0446,175.373284,121.1875
66.10215,167.899461,121.1734
68.29647,173.4730338,140.8319
68.92003,175.0568762,137.5018
69.63445,176.87150300000002,137.2601
68.19362,173.21179479999998,122.2916
67.68318,171.9152772,110.2839
68.81011,174.77767939999998,135.7101
67.44676,171.3147704,125.4474
67.81835,172.25860899999998,114.9293
69.42357,176.3358678,138.1367
69.66435,176.947449,135.0944
70.1609,178.208686,118.3303
67.91643,172.50773220000002,134.0842
69.72084,177.0909336,129.8715
66.27692,168.34337680000002,123.4119
68.83848,174.84973920000002,108.7075
66.70584,169.43283359999998,128.4442
69.88419,177.50584260000002,146.8151
69.77301,177.2234454,136.3172
67.31753,170.98652620000001,118.5609
70.62492,179.3872968,136.7641
66.38894,168.62790760000001,118.7559
67.15444,170.57227759999998,127.4159
68.86083,174.90650820000002,121.9486
65.47601,166.3090654,119.0022
67.33502,171.0309508,125.7401
68.45368,173.8723472,113.8913
67.32573,171.00735419999998,130.848
65.63352,166.7091408,96.94675
69.09134,175.4920036,128.7349
66.68162,169.3713148,123.8286
67.27892,170.8884568,119.8219
66.83412,169.7586648,141.3197
64.8425,164.69995,104.1389
68.13785,173.070139,139.2758
67.83599,172.3034146,145.5619
68.43267,173.81898180000002,128.1718
68.44093,173.8399622,118.326
68.90259,175.0125786,135.902
67.65946,171.85502839999998,115.9803
64.72884,164.4112536,126.7694
65.16943,165.5303522,107.2528
68.30429,173.4928966,134.5369
67.49387,171.4344298,137.5206
67.59123,171.6817242,124.1155
65.05233,165.2329182,128.8537
71.06411,180.5028394,129.7451
66.51821,168.95625339999998,107.858
68.41937,173.78519980000002,122.5515
69.47786,176.47376440000002,129.6483
66.99148,170.15835919999998,126.63
67.36273,171.1013342,126.6374
67.06229,170.3382166,126.849
65.89625,167.376475,136.3139
70.22917,178.38209179999998,145.3402
65.93523,167.4754842,118.384
69.97458,177.73543320000002,126.3133
66.95063,170.0546002,125.1891
70.3091,178.585114,140.2088
70.12037,178.10573979999998,133.0408
65.7668,167.047672,126.4413
69.57565,176.722151,134.8488
65.92296,167.44431840000001,108.4948
70.79414,179.8171156,130.4189
69.44383,176.3873282,131.4925
66.62863,169.2367202,130.4575
67.80396,172.2220584,139.6093
68.95013,175.13333020000002,138.8719
71.30744,181.1208976,146.9161
67.58884,171.6756536,134.6915
69.10194,175.5189276,123.2658
71.06352,180.5013408,147.8189
69.84568,177.4080272,115.9428
66.83921,169.7715934,104.2683
69.76971,177.21506340000002,137.6183
67.58215,171.658661,139.1822
69.18909,175.74028859999999,134.7638
74.25069,188.59675260000003,150.0567
69.13383,175.59992820000002,135.5109
66.30129,168.40527659999998,117.319
68.25075,173.35690499999998,124.1859
70.71204,179.6085816,156.4888
65.20837,165.6292598,110.58
63.79465,162.038411,122.6602
71.69954,182.1168316,145.9436
68.00717,172.73821180000002,141.6695
67.55854,171.5986916,132.8552
65.6403,166.726362,143.5714
64.35459,163.46065860000002,107.3014
69.7329,177.121566,136.9779
73.36407,186.3447378,140.0662
65.08527,165.31658579999998,120.9151
67.59317,171.6866518,122.3761
68.82592,174.81783679999998,123.6124
66.47578,168.8484812,117.2748
68.44873,173.8597742,125.3048
66.23119,168.2272226,133.229
66.32448,168.4641792,116.0772
67.293,170.92422000000002,137.0363
65.65561,166.7652494,124.1935
66.92149,169.98058460000001,109.5993
65.07498,165.29044919999998,105.2216
67.96785,172.638339,131.2363
66.14877,168.0178758,120.1462
69.45894,176.4257076,120.3336
65.77765,167.07523099999997,123.8685
65.23996,165.7094984,116.0991
68.39398,173.7207092,117.3044
66.57914,169.1110156,113.7488
67.67032,171.8826128,113.9851
68.46821,173.9092534,114.5627
67.94276,172.5746104,147.1207
68.41071,173.76320339999998,114.7406
67.81453,172.24890620000002,120.7329
66.13517,167.9833318,135.6964
68.84075,174.855505,128.7526
69.82133,177.3461782,130.4452
70.69125,179.55577499999998,131.4881
69.67354,176.9707916,127.5423
67.11306,170.4671724,112.9442
67.76652,172.1269608,113.787
67.98509,172.6821286,117.4293
66.10635,167.910129,119.1248
70.25508,178.4479032,130.6601
69.69406,177.0229124,127.8872
70.62853,179.3964662,154.1866
66.46828,168.8294312,115.0219
65.83352,167.21714079999998,118.1788
69.43541,176.36594140000003,133.457
67.18957,170.6615078,126.4289
67.85753,172.3581262,132.5879
70.80011,179.8322794,130.9031
68.23846,173.32568840000002,111.4887
69.24097,175.8720638,145.3706
69.30102,176.0245908,127.2747
69.52276,176.58781040000002,130.5737
69.22084,175.8209336,141.1106
67.85295,172.346493,129.5885
65.77801,167.0761454,128.725
66.55636,169.0531544,124.4
65.75154,167.0089116,134.4078
65.79782,167.1264628,128.8091
68.06347,172.88121379999998,118.8537
68.3986,173.73244400000002,102.3968
68.21292,173.2608168,123.15
66.66365,169.325671,130.5961
65.77131,167.0591274,112.8459
64.85413,164.7294902,117.4122
69.30353,176.0309662,158.2312
67.96803,172.6387962,111.7532
68.60519,174.2571826,137.1098
66.8475,169.79264999999998,123.4111
67.11017,170.4598318,116.3094
69.15094,175.6433876,129.7406
66.13712,167.9882848,106.6076
66.42691,168.72435140000002,138.0277
70.39729,178.8091166,118.1795
68.66476,174.4084904,137.9495
70.14358,178.16469320000002,133.6875
66.8426,169.78020400000003,130.6206
70.37678,178.7570212,133.2398
68.74193,174.60450219999998,116.7499
65.41171,166.14574340000001,110.589
71.92922,182.70021880000002,135.987
69.84558,177.4077732,130.0924
68.54234,174.0975436,139.991
68.97866,175.20579640000003,124.9344
67.76261,172.11702939999998,112.8224
66.49068,168.88632719999998,124.7065
64.95423,164.9837442,93.85997
67.37242,171.1259468,132.68
71.21076,180.8753304,136.9751
69.7826,177.247804,130.0858
69.90597,177.5611638,139.7374
70.10361,178.06316940000002,151.6632
68.52806,174.0612724,128.6134
67.44755,171.31677700000003,124.6756
68.69408,174.4829632,121.506
68.10934,172.9977236,131.7102
67.69214,171.93803559999998,116.534
67.63227,171.7859658,116.31
64.61927,164.13294580000002,121.4863
67.29108,170.9193432,124.9753
69.87057,177.47124780000001,140.744
67.21068,170.71512719999998,135.6258
67.51395,171.485433,106.5245
66.91739,169.9701706,120.4203
69.39064,176.2522256,147.6976
68.90895,175.02873300000002,136.3169
67.95984,172.6179936,113.1916
67.44107,171.3003178,126.8993
68.93723,175.1005642,131.1289
68.20281,173.2351374,138.466
66.81433,169.7083982,120.1186
69.65587,176.92590979999997,127.9894
69.37795,176.219993,136.1519
69.82831,177.36390740000002,123.4697
65.75387,167.01482980000003,112.9789
65.7493,167.00322200000002,123.9453
65.71657,166.9200878,131.5604
67.83512,172.30120480000002,131.2806
69.31119,176.0504226,135.1037
67.7191,172.006514,120.699
66.34019,168.50408260000003,109.6276
67.49858,171.44639320000002,120.7825
67.31243,170.9735722,126.4223
69.86285,177.451639,134.3626
65.53745,166.46512300000003,123.5052
64.59321,164.0667534,115.3473
70.94415,180.198141,137.818
65.10856,165.3757424,142.4697
65.90327,167.3943058,121.5589
68.98332,175.21763280000002,130.488
71.82366,182.4320964,157.4164
64.24852,163.1912408,126.0415
70.8681,180.004974,147.1265
66.96278,170.0854612,135.505
66.12878,167.96710120000003,129.3979
71.94824,182.7485296,136.8933
65.07127,165.2810258,108.6386
69.67868,176.9838472,126.0584
64.74361,164.4487694,114.9174
69.15274,175.64795959999998,125.9758
67.27984,170.8907936,109.7412
67.47621,171.3895734,121.506
69.72662,177.10561479999998,139.0893
70.1707,178.233578,111.1782
66.61857,169.21116780000003,128.6381
67.53201,171.5313054,126.1899
66.70138,169.4215052,122.2916
67.70153,171.9618862,133.0479
69.13985,175.615219,127.8006
68.40056,173.73742239999999,133.3174
67.09034,170.4094636,116.1753
64.56582,163.99718280000002,101.6407
65.83884,167.2306536,112.2939
67.8546,172.350684,120.8841
67.56548,171.6163192,164.5865
68.95006,175.13315239999997,150.9348
66.88926,169.89872039999997,127.4484
63.7295,161.87293,119.2318
67.57752,171.64690080000003,139.8852
69.1283,175.585882,117.7473
68.01587,172.76030980000002,112.7753
67.06685,170.34979900000002,117.2326
70.64588,179.44053520000003,108.4964
68.04523,172.8348842,125.317
65.18191,165.5620514,122.3296
67.95231,172.5988674,125.4864
69.25011,175.89527940000002,141.4465
65.96393,167.54838220000002,140.1776
67.5947,171.690538,115.7894
71.04171,180.44594339999998,124.8506
67.77341,172.1444614,118.673
69.13759,175.60947860000002,140.5952
66.80684,169.68937359999998,118.2042
74.47517,189.16693180000001,130.9092
68.0331,172.804074,139.2995
68.0644,172.883576,122.5887
70.12434,178.1158236,135.7782
66.81391,169.70733140000002,114.3368
69.99107,177.7773178,145.8768
68.46712,173.9064848,123.8385
65.36962,166.0388348,119.4041
66.36395,168.564433,118.9485
65.26932,165.7840728,120.7947
67.70041,171.95904140000002,133.7415
65.96714,167.55653560000002,117.3999
66.02222,167.6964388,135.7149
70.2321,178.389534,135.7227
68.38172,173.68956880000002,131.2653
69.64098,176.8880892,145.0634
67.28414,170.9017156,99.15936
69.58655,176.749837,151.417
65.99345,167.62336299999998,109.9817
65.25013,165.7353302,125.8024
67.79735,172.205269,119.3893
70.76063,179.73200020000002,149.9261
66.54695,169.02925299999998,107.2944
69.24477,175.8817158,141.3338
67.45018,171.3234572,151.1216
68.89261,174.98722940000002,136.2221
68.01896,172.76815840000003,133.4202
68.55845,174.13846299999997,127.7299
67.35986,171.0940444,117.0648
71.41989,181.4065206,131.9403
68.12119,173.0278226,134.7049
63.85395,162.189033,117.3799
69.21935,175.81714900000003,113.3789
70.98516,180.3023064,134.2274
67.06622,170.3481988,112.0892
